"ID","9","18"
"STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_HEAVY_TANK","Captured Soviet Vehicle - Heavy Tank","Captured Soviet Vehicle - Heavy Tank"
"STRINGS.#0.TEXT_WORKSHOP_MAPS","User Maps","워크샵 맵"
"STRINGS.#0.TEXT_SFX_RAR_SFX_ONHOLD1","On hold.","On hold."
"STRINGS.#0.TEXT_CINE_SOVIET14_LINE18","[SOUNDS OF A STRUGGLE]","[SOUNDS OF A STRUGGLE]"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_1001_LOCK","COMPLETE Bad Neighborhood","COMPLETE Bad Neighborhood"
"STRINGS.#0.TEXT_GAME_SETTINGS_KEYBOARD_SCROLL_SPEED","KEYBOARD SCROLL SPEED","키보드 스크롤 속도"
"STRINGS.#0.TEXT_NAME_MP_45_UNITED_STATES","United States","United States"
"STRINGS.#0.TEXT_NOD_STEAL_THE_DETONATOR_EAST","Extract the Detonator (Nigeria)","Extract the Detonator (Nigeria)"
"STRINGS.#0.TEXT_NAME_MP_H9_HABITAT","Habitat","Habitat"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_148","Signal for reinforcements!","Signal for reinforcements!"
"STRINGS.#0.TEXT_CINE_GDI_5B_LINE14","[GDI FUNDING DISCONTINUED]","[GDI FUNDING DISCONTINUED]"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_66_TITLE","BILL: PORTRAIT OF A COSTUMED SOLDIER","BILL: PORTRAIT OF A COSTUMED SOLDIER"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPEED_4","Normal","Normal"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_130_INFO","Jim Vessella, Producer of the C&amp;&amp;C Remaster, discovering the Westwood Studios media archive in a storage closet at Electronic Arts Los Angeles on January 3, 2019. Previously thought destroyed, this archive provided all the B-roll seen here in the Bonus Gallery of the Remaster.","Jim Vessella, Producer of the C&amp;&amp;C Remaster, discovering the Westwood Studios media archive in a storage closet at Electronic Arts Los Angeles on January 3, 2019. Previously thought destroyed, this archive provided all the B-roll seen here in the Bonus Gallery of the Remaster."
"STRINGS.#0.TEXT_TUTORIAL_HEADING_CAMERA","CAMERA CONTROL","카메라 컨트롤"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_132_LOCK","COMPLETE FRANCE Don&apos;t Drink the Water","COMPLETE FRANCE Don&apos;t Drink the Water"
"STRINGS.#0.TEXT_SFX_TDC_SFX_EVA11","Could not locate the installation files. Please insert CD-ROM disk.","Could not locate the installation files. Please insert CD-ROM disk."
"STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS05_KEYS","Shift + Left-Click, Shift + Left-Click and Drag","Shift + 왼쪽 클릭, Shift + 왼쪽 클릭 후 드래그"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_816_TITLE","INTO THE FRAY ONCE AGAIN...","INTO THE FRAY ONCE AGAIN..."
"STRINGS.#0.TEXT_AI_PERSONALITY_AI_1","DEFENSIVE","방어"
"STRINGS.#0.TEXT_TOOLTIP_BUILD_OPTIONS_TOGGLE_SHARED","Toggle faction build options, when available","Toggle faction build options, when available"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_ENGINEER","Soviet Infantry - Engineer","Soviet Infantry - Engineer"
"STRINGS.#0.TEXT_SUBSCRIBING_STEAM_UGC","Subscribing to user-generated content...","사용자 생성 컨텐츠 구독 중..."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_30_INFO","Frank Klepacki hams it up.","Frank Klepacki hams it up."
"STRINGS.#0.TEXT_COMBAT_MUSIC_ACTIVE","Game Battle Music Enabled","게임 전투 음악 활성화"
"STRINGS.#0.TEXT_TOOLTIP_PER_SECOND","/sec","/초"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_UNIT_PHASE_TRANSPORT","Allied Vehicle - Phase Transport","Allied Vehicle - Phase Transport"
"STRINGS.#0.TEXT_PLAYERKILLED","ALLY FORCES KILLED:","사망한 동맹 병력:"
"STRINGS.#0.TEXT_SCORE_CASUALTIES_HEADER","CASUALTIES:","CASUALTIES:"
"STRINGS.#0.TEXT_KEY_ENTER","Enter","Enter"
"STRINGS.#0.TEXT_COMP_TAUNT_MSG12","From Computer: You&apos;re artificial intelligence!","From Computer: You&apos;re artificial intelligence!"
"STRINGS.#0.TEXT_KEY_NUMPAD_9","Numpad 9","Numpad 9"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_ADVANCED_POWER_PLANT","Soviet Structure - Advanced Power Plant","Soviet Structure - Advanced Power Plant"
"STRINGS.#0.TEXT_LOCAL_MOD_TOOLTIP","Local Folder Mod","Local Folder Mod"
"STRINGS.#0.TEXT_ENEMYSTRUCRAZED","ENEMY STRUCTURES RAZED:","적군 건물 파괴:"
"STRINGS.#0.TEXT_NAME_MP_60_MONKEY_IN_THE_MIDDLE","Monkey in the Middle","Monkey in the Middle"
"STRINGS.#0.TEXT_ACHIEVEMENT_TIME_WILL_TELL_DESC","Rescue Einstein in Allies Mission 1","Rescue Einstein in Allies Mission 1"
"STRINGS.#0.TEXT_SFX_TDC_SFX_GDICAPT1","GDI building captured.","GDI building captured."
"STRINGS.#0.TEXT_CINE_INTRO1B_LINE19","[SILENCE]","[SILENCE]"
"STRINGS.#0.TEXT_OBSERVE_MATCH_NAME","Match Name","매치 이름"
"STRINGS.#0.TEXT_UNIT_RA_MCV_DESC","Deploys into a Construction Yard","Deploys into a Construction Yard"
"STRINGS.#0.TEXT_HOTKEY_WAITING_ASSIGNMENT","&lt;Select new hotkey&gt;","&lt;Select new hotkey&gt;"
"STRINGS.#0.TEXT_NAME_MP_111_DOCKLANDS","Docklands","Docklands"
"STRINGS.#0.TEXT_ACHIEVEMENT_SHORT_FUSE_DESC","Collectively fire 100 super weapons across all sessions in Tiberian Dawn and Red Alert","Collectively fire 100 super weapons across all sessions in Tiberian Dawn and Red Alert"
"STRINGS.#0.TEXT_COMMAND_GROUP_3_ADD_SELECT","Add Unit(s) to Control Group 3","개체를 컨트롤 그룹 3에 추가"
"STRINGS.#0.TEXT_RESOURCE_NODE_EFFICIENCY","##0/s","##0/s"
"STRINGS.#0.TEXT_AMBIENT_MUSIC_GAP_DELAY_SECONDS_LABEL","Delay Between Tracks","곡 간 지연 시간"
"STRINGS.#0.TEXT_SFX_TDC_SFX_EVA15","Install complete.","Install complete."
"STRINGS.#0.TEXT_UNIT_RA_GNRL_DESC","Strong vs. Everything","Strong vs. Everything"
"STRINGS.#0.TEXT_NAME_MP_1_COASTAL_INFLUENCE","Coastal Influence","Coastal Influence"
"STRINGS.#0.TEXT_SAVE_NOT_ALLOWED","Save games not allowed for User Maps","Save games not allowed for User Maps"
"STRINGS.#0.TEXT_SFX_RAC_SFX_AFALLEN1","Allied forces have fallen.","Allied forces have fallen."
"STRINGS.#0.TEXT_NAME_MP_61_KING_OF_THE_MOUNTAIN","King of the Mountain","King of the Mountain"
"STRINGS.#0.TEXT_ACHIEVEMENT_RED_ALERT_HISTORIAN_DESC","Unlock all Bonus Gallery content in Red Alert","Unlock all Bonus Gallery content in Red Alert"
"STRINGS.#0.TEXT_OBSERVER_MODE_OBSERVE","Observe","참관"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_128_LOCK","COMPLETE POLAND Time Flies","COMPLETE POLAND Time Flies"
"STRINGS.#0.TEXT_NAME_MP_119_ALL_THAT_GLITTERS","All That Glitters...","All That Glitters..."
"STRINGS.#0.TEXT_GOTO_ENCYCLOPEDIA","GO TO ENCYCLOPEDIA","백과사전으로 이동하기"
"STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_SLOW_SPEED","Check to force units will always move at the speed of the slowest unit in the group when given a group move order","체크하면 그룹 이동 명령이 내려졌을 때 유닛이 항상 그룹 내에서 가장 느린 유닛 속도에 맞추어 이동합니다."
"STRINGS.#0.TEXT_MULTIPLAYER_AI_NORMAL","AI: MEDIUM","AI: 일반"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_118_TITLE","RED ALERT BACKGROUND ART 7/11","RED ALERT BACKGROUND ART 7/11"
"STRINGS.#0.TEXT_SFX_RAC_SFX_NODEPLY1","Cannot deploy here.","Cannot deploy here."
"STRINGS.#0.TEXT_HARDWARE_MOUSE","Performance Mouse Pointer (GPU)","고성능 마우스 포인터(Gpu)"
"STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN11A","Naval Supremacy (North)","Naval Supremacy (North)"
"STRINGS.#0.TEXT_NAME_MP_L6_KING_OF_THE_HILLS_EXTREME","King of The Hills Extreme (Mega)","King of The Hills Extreme (Mega)"
"STRINGS.#0.TEXT_WORKSHOP_SUBSCRIBE_MOD","Subscribe","Subscribe"
"STRINGS.#0.TEXT_NOTIFICATION_LEVEL_VERBOSE","VERBOSE","상세"
"STRINGS.#0.TEXT_UNIT_PRODUCTION_READY","Ready!","준비!"
"STRINGS.#0.TEXT_STRUCTURE_RA_SPEF","Sub Pen","Sub Pen"
"STRINGS.#0.TEXT_STATS","STATS","통계"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPEED_0","Slowest","Slowest"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_DEMOLITION_TRUCK","Soviet Vehicle - Demolition Truck","Soviet Vehicle - Demolition Truck"
"STRINGS.#0.TEXT_SFX_TDR_SFX_BASEATK1","Our base is under attack.","Our base is under attack."
"STRINGS.#0.TEXT_JURASSIC_1_DESC","There have been some reports of strange animals in this area. Take your units to investigate, and report back your findings.","There have been some reports of strange animals in this area. Take your units to investigate, and report back your findings."
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_IRON_FIST","Iron Fist (Classic)","Iron Fist (Classic)"
"STRINGS.#0.TEXT_CAMPAIGN","Campaign","캠페인"
"STRINGS.#0.TEXT_HOTKEYS","HOTKEYS","단축키"
"STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_BUILD_STRUCTURE_HELIPAD","Captured Nod Structure - Helipad","Captured Nod Structure - Helipad"
"STRINGS.#0.TEXT_CINE_GDI_5B_LINE10","[FAILED]","[FAILED]"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_111","Reinforcements.","Reinforcements."
"STRINGS.#0.TEXT_SFX_RAC_SFX_NOFIND2","Could not locate the sound &amp; speech files. Please insert the CD-ROM disk.","Could not locate the sound &amp; speech files. Please insert the CD-ROM disk."
"STRINGS.#0.TEXT_SFX_RAR_SFX_OBJNMET1","Objective not met.","Objective not met."
"STRINGS.#0.TEXT_LEADERBOARD_SEASON_S10","Season 10","Season 10"
"STRINGS.#0.TEXT_NAME_MP_G0_PUDDLES","Puddles","Puddles"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_INTRO_MENU","Intro Menu (Remastered)","Intro Menu (Remastered)"
"STRINGS.#0.TEXT_SFX_RAC_SFX_MTIMEIN1","Mission timer initialized.","Mission timer initialized."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_817_LOCK","COMPLETE GDI &apos;97 Special Ops 03","COMPLETE GDI &apos;97 Special Ops 03"
"STRINGS.#0.TEXT_STEAM_SLOT_LIMIT_SAVE","(##0 / ##1) SAVE SLOTS USED","(##0 / ##1) 저장 슬롯 이용됨"
"STRINGS.#0.TEXT_SFX_RAC_SFX_NAVYLST1","Naval unit lost.","Naval unit lost."
"STRINGS.#0.TEXT_NAME_MP_80_STRAIGHTER_AND_NARROWER","Straighter &amp;&amp; Narrower","Straighter &amp;&amp; Narrower"
"STRINGS.#0.TEXT_NAME_AI_COMBAT_BLANK","TEST AI COMBAT","TEST AI COMBAT"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_48_LOCK","COMPLETE Ezekiel&apos;s Wheel","COMPLETE Ezekiel&apos;s Wheel"
"STRINGS.#0.TEXT_AI_PERSONALITY_AI_2_DESCRIPTION","Favors offensive containment","공격 억제력 우선"
"STRINGS.#0.TEXT_TYPE","TYPE","유형"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_7","Build your base","Build your base"
"STRINGS.#0.TEXT_WORKSHOP_4V4","4 v 4","4 v 4"
"STRINGS.#0.TEXT_SFX_HDA_VOICE_SELECT_1","Voice Pack selected","음성 팩 선택"
"STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_GRENADIER","Captured Soviet Infantry - Grenadier","Captured Soviet Infantry - Grenadier"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TIBERIUM_REGROWS","Tiberium Regrows","Tiberium Regrows"
"STRINGS.#0.TEXT_MUSIC_RAC_MUS_SMASH","Smash (Classic)","Smash (Classic)"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_SHROUD_REGROWS","Shroud will regrow in areas where the player has no units.","Shroud will regrow in areas where the player has no units."
"STRINGS.#0.TEXT_MUSIC_TDR_MUS_ON_THE_PROWL","On The Prowl (Remastered)","On The Prowl (Remastered)"
"STRINGS.#0.TEXT_NAME_MP_D6_HASTINGS","Hastings","Hastings"
"STRINGS.#0.TEXT_CINE_GDI_5B_LINE6","[FAILED]","[FAILED]"
"STRINGS.#0.TEXT_CINE_EXECUTE_LINE2","[GUNSHOTS]","[GUNSHOTS]"
"STRINGS.#0.TEXT_COMMAND_GROUP_7_ADD_SELECT","Add Unit(s) to Control Group 7","개체를 컨트롤 그룹 7에 추가"
"STRINGS.#0.TEXT_TOOLTIP_STRUCTURE_BUILD_TIME","Build Time:","Build Time:"
"STRINGS.#0.TEXT_MINIMIZE_HINTS","MINIMIZE TUTORIALS","튜토리얼 최소화"
"STRINGS.#0.TEXT_NAME_MP_1_GREEN_ACRES","Green Acres","Green Acres"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_815_INFO","Richard Smith as Dr. Mobius, in what would eventually become the iconic still-frame of Dr. Mobius used for both in-game visuals and media releases. The spelling of said character can be seen as both &quot;Mobius&quot; and &quot;Moebius&quot; in the classic game, but was later reinforced as Mobius in future C&amp;&amp;C games. In honor or the Tiberium scientist and the mobius strip, &quot;Mobius&quot; became the internal codename of the Remaster project during development.","Richard Smith as Dr. Mobius, in what would eventually become the iconic still-frame of Dr. Mobius used for both in-game visuals and media releases. The spelling of said character can be seen as both &quot;Mobius&quot; and &quot;Moebius&quot; in the classic game, but was later reinforced as Mobius in future C&amp;&amp;C games. In honor or the Tiberium scientist and the mobius strip, &quot;Mobius&quot; became the internal codename of the Remaster project during development."
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN4A","Behind the Lines (North)","Behind the Lines (North)"
"STRINGS.#0.TEXT_TOOLTIP_UNREVEALED_TERRAIN","UNREVEALED TERRAIN","UNREVEALED TERRAIN"
"STRINGS.#0.TEXT_COMMAND_CAMERA_HOME","Reset Camera","카메라 리셋"
"STRINGS.#0.TEXT_ENABLE_PRODUCTION_QUEUE_DESCRIPTION","Enables the production queue for units in the sidebar","Enables the production queue for units in the sidebar"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_13","Destroy all bridges","Destroy all bridges"
"STRINGS.#0.TEXT_TOOLTIP_KEYBOARD_ACCEPT","Click to accept these keyboard bindings changes","클릭하여 이 키보드 연결 변경을 승인합니다"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_WASTELAND","Wasteland (Remastered)","Wasteland (Remastered)"
"STRINGS.#0.TEXT_NOD_CRADLE_OF_MY_TEMPLE_SOUTHEAST","Cradle of My Temple (South Africa South)","Cradle of My Temple (South Africa South)"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_105","Reinforcements arriving to the northeast","Reinforcements arriving to the northeast"
"STRINGS.#0.TEXT_NOD_MAO_CIVIL_WAR","False Flag Operation","False Flag Operation"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_UNIT_FIELD_MECHANIC","Allied Infantry - Field Mechanic","Allied Infantry - Field Mechanic"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_OBJECT_NAME_HEADER","CUSTOM UNIT NAME","사용자 지정 유닛 이름"
"STRINGS.#0.TEXT_PSX_GDI_60_EAST","GDI &apos;97 Special Ops 01","GDI &apos;97 Special Ops 01"
"STRINGS.#0.TEXT_NAME_MP_96_TIBERIUM_GARDEN","Tiberium Garden","Tiberium Garden"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_33_TITLE","END OF THE CHARISMATIC NOD LEADER","END OF THE CHARISMATIC NOD LEADER"
"STRINGS.#0.TEXT_TTS_FACTION_NAME_2","Nod","Nod"
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN31","AUSTRIA: Proving Grounds","AUSTRIA: Proving Grounds"
"STRINGS.#0.TEXT_CNC_SIZE_48X48","48 x 48","48 x 48"
"STRINGS.#0.TEXT_CINE_TIBERFX_LINE1","[FLAME THROWER BURSTS]","[FLAME THROWER BURSTS]"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_18_INFO","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Orcastration (GDI 10).","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Orcastration (GDI 10)."
"STRINGS.#0.TEXT_OBJECTIVE_REWARD","Reward:","보상:"
"STRINGS.#0.TEXT_COVERT_GDI_CAMPAIGN_6","Twist of Fate","Twist of Fate"
"STRINGS.#0.TEXT_VOLUME_SFX_AMBIENT","Ambient SFX Volume (Remastered)","배경 SFX 볼륨"
"STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_19","Defeat all GDI forces.","Defeat all GDI forces."
"STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_AUTO_REVERSE","Check to allow units to auto-reverse if a normal move order is given directly behind the unit","체크하면 유닛 바로 뒤에 이동 명령을 내렸을 때 유닛이 자동 후진합니다."
"STRINGS.#0.TEXT_KEYBOARD_CONFIG_COMMAND","Command","명령"
"STRINGS.#0.TEXT_SFX_RAC_SFX_CNTLDED1","Control center deactivated.","Control center deactivated."
"STRINGS.#0.TEXT_SCORE_NAMED_PLAYER_WIN","##0 Wins!","##0 Wins!"
"STRINGS.#0.TEXT_AI_DIFFICULTY_SETTING_NORMAL","Normal","Normal"
"STRINGS.#0.TEXT_DESCRIPTION","Description","설명"
"STRINGS.#0.TEXT_GAMETYPE_CF","Capture The Flag","Capture The Flag"
"STRINGS.#0.TEXT_NAME_MP_M9_WATER_WERKS","Water Werks (Mega)","Water Werks (Mega)"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_SUPPORT_BUTTON","SUPPORT","지원"
"STRINGS.#0.TEXT_SFX_TDR_SFX_EVA5","This program will delete previous files, and copy the selected files to the following directory.","This program will delete previous files, and copy the selected files to the following directory."
"STRINGS.#0.TEXT_GDI_FISH_IN_A_BARREL","Fish in a Barrel","Fish in a Barrel"
"STRINGS.#0.TEXT_PAUSED","Paused","일시 정지"
"STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_BUILD_UNIT_SSM_LAUNCHER","Captured Nod Vehicle - SSM Launcher","Captured Nod Vehicle - SSM Launcher"
"STRINGS.#0.TEXT_TOOLTIP_MISSING_REQUIREMENTS","STILL NEEDED","아직 필요한 시간"
"STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_FLOATY_TEXT","Show Floaty Text","말풍선 텍스트 표시"
"STRINGS.#0.TEXT_NAME_MP_110_PIPS_ICE_TEA","Pip&apos;s Ice Tea","Pip&apos;s Ice Tea"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_VECTOR","Vector (Remastered)","Vector (Remastered)"
"STRINGS.#0.TEXT_RICH_PRESENCE_PLAYING_CAMPAIGN","Playing a campaign map","Playing a campaign map"
"STRINGS.#0.TEXT_SFX_RAC_SFX_TIMERNO1","Timer stopped.","Timer stopped."
"STRINGS.#0.TEXT_NAME_MP_65_MARSHLAND","Marshland","Marshland"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_205","Find and evacuate Dr. Demitri.","Find and evacuate Dr. Demitri."
"STRINGS.#0.TEXT_PASSWORD_REQUIRED","Please enter the password for this match","이 매치 암호를 입력해주십시오"
"STRINGS.#0.TEXT_SCORE_RESOURCES_GATHERED","Resources Gathered","Resources Gathered"
"STRINGS.#0.TEXT_GDI_INFILTRATE_NOD_BASE_DESC","Use a GDI Commando to infiltrate the Nod base. **** ** destroy the ******** so that the base is incapacitated. Get in, hit it, and get the **** out.","Use a GDI Commando to infiltrate the Nod base. **** ** destroy the ******** so that the base is incapacitated. Get in, hit it, and get the **** out."
"STRINGS.#0.TEXT_SFX_TDC_SFX_DEPLOY1","Cannot deploy here.","Cannot deploy here."
"STRINGS.#0.TEXT_SFX_TDC_SFX_UNITREDY","Unit ready.","Unit ready."
"STRINGS.#0.TEXT_NAME_MP_44_UNITED_KINGDOM","United Kingdom","United Kingdom"
"STRINGS.#0.TEXT_STRUCTURES_BUILT","STRUCTURES BUILT","건축된 건물"
"STRINGS.#0.TEXT_REMOVE_ALL_SONGS","Remove All","모두 제거"
"STRINGS.#0.TEXT_ADDITIONAL_STARTING_RESOURCE_FORMAT","+##0","+##0"
"STRINGS.#0.TEXT_UNIT_TITLE_CIV3","Shelly","Shelly"
"STRINGS.#0.TEXT_SFX_RAC_SFX_NEWOPT1","New construction options.","New construction options."
"STRINGS.#0.TEXT_MANUAL_HOTKEY_FORMAT","[##0]","[##0]"
"STRINGS.#0.TEXT_OPTION_ALWAYS_OFF","ALWAYS OFF","항상 꺼짐"
"STRINGS.#0.TEXT_CINE_GDI_FINB_LINE16","[ENERGY HUM]","[ENERGY HUM]"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_38_TITLE","YOU HAVE CAUGHT KANE&apos;S EYE...","YOU HAVE CAUGHT KANE&apos;S EYE..."
"STRINGS.#0.TEXT_TOOLTIP_SOUND_EFFECTS_VOLUME","Adjusts the sound effects volume","사운드 효과 볼륨을 조정합니다"
"STRINGS.#0.TEXT_SFX_RAR_SFX_ATLNCH1","Atom bomb launch detected.","Atom bomb launch detected."
"STRINGS.#0.TEXT_PLUS","+","+"
"STRINGS.#0.TEXT_MAP_SELECT_OFFICIAL_MAPS_HEADER","Official Maps","공식 맵"
"STRINGS.#0.TEXT_SFX_TDC_SFX_GSTRUC1","GDI structure destroyed.","GDI structure destroyed."
"STRINGS.#0.TEXT_KEYBOARD_CONFIG_KEY_SECONDARY","Secondary Key","보조 키"
"STRINGS.#0.TEXT_INTRO_AND_SNEAK_PEEK","INTRO &amp;&amp; SNEAK PEEK","INTRO &amp;&amp; SNEAK PEEK"
"STRINGS.#0.TEXT_SFX_RAC_SFX_SOVREIN1","Soviet reinforcements have arrived.","Soviet reinforcements have arrived."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_812_INFO","Eric Gooch as Seth, performing green-screen takes for Nod Mission Grounded (Nod 5 A).","Eric Gooch as Seth, performing green-screen takes for Nod Mission Grounded (Nod 5 A)."
"STRINGS.#0.TEXT_OPTIONS_GENERAL_TOOLTIP_RESOURCE_CAPACITY_ALWAYS","Shows resource capacity on objects at all times.","Shows resource capacity on objects at all times."
"STRINGS.#0.TEXT_GAME_COMMAND_BUILD_SLOT00","Build Menu Button 1 (Unit)","보병대 유닛 1 건축"
"STRINGS.#0.TEXT_CINE_NOD_END1_LINE25","[♪♪♪]","[♪♪♪]"
"STRINGS.#0.TEXT_COMMAND_TD_GDI_BUILD_UNIT_MEDIUM_TANK","GDI Vehicle - Medium Tank","GDI Vehicle - Medium Tank"
"STRINGS.#0.TEXT_MUSIC_RAC_MUS_ARAZOID","Arazoid (Classic)","Arazoid (Classic)"
"STRINGS.#0.TEXT_PLAYOUTRO","PLAY OUTRO","아우트로 재생"
"STRINGS.#0.TEXT_SFX_RAC_SFX_MISNWON1","Mission accomplished.","Mission accomplished."
"STRINGS.#0.TEXT_ENEMY_UNIT_SELECTION","ENABLE ENEMY UNIT SELECTION","적 유닛 선택 활성화"
"STRINGS.#0.TEXT_GAME_SETTINGS_ENABLE_PROFANITY_FILTER","Apply Profanity Filter To Chat Text","채팅 텍스트에 욕설 필터 적용"
"STRINGS.#0.TEXT_SFX_RAR_SFX_FLAREW1","Signal flare detected from the west.","Signal flare detected from the west."
"STRINGS.#0.TEXT_FACTION_GROUP_NAME_ALLIED_CAPS","ALLIES","ALLIES"
"STRINGS.#0.TEXT_BONUS_CONTENT_SORT_BY_BONUS","Sort By Bonus","Sort By Bonus"
"STRINGS.#0.TEXT_ENVIRONMENT_DETAIL","Environment Detail","환경 디테일(Environment Detail)"
"STRINGS.#0.TEXT_UI_META_OVERVIEW_SAVE_OVERWRITE_POPUP","Proceeding with this save will overwrite an existing faction. Are you sure you wish to save?","이 저장을 수행하면 기존 팩션을 덮어씁니다. 정말로 저장하시겠습니까?"
"STRINGS.#0.TEXT_COMMAND_CNC_SEND_ALL_PRESET_MESSAGE_1","Send All Chat: &quot;Good Luck, Have Fun!&quot;","Send All Chat: &quot;Good Luck, Have Fun!&quot;"
"STRINGS.#0.TEXT_UNIT_DESC_GDI_TRANSPORT","Carries Infantry","Carries Infantry"
"STRINGS.#0.TEXT_SFX_TDR_SFX_EVA10","For last minute changes and notes, please examine the readme file.","For last minute changes and notes, please examine the readme file."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_78_INFO","Joe Kucan eating pizza at the office holiday party.","Joe Kucan eating pizza at the office holiday party."
"STRINGS.#0.TEXT_NAME_MP_7_DESERT_MADNESS","Desert Madness","Desert Madness"
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_TANYA","Soviet Infantry - Tanya Adams","Soviet Infantry - Tanya Adams"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_158","programmed. Destroy him and all Allies!","programmed. Destroy him and all Allies!"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_54_TITLE","BLAST THAT LEVELED THE LANDMARK","BLAST THAT LEVELED THE LANDMARK"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_CRUSH","Crush (Remastered)","Crush (Remastered)"
"STRINGS.#0.TEXT_NOTIFICATION_UNIT_DESTROYED","UNIT DESTROYED","유닛 파괴됨"
"STRINGS.#0.TEXT_STRUCTURE_CIVILIAN_TITLE","Civilian Building","Civilian Building"
"STRINGS.#0.TEXT_UNLOCKED","Unlocked","잠금 해제"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_5_INFO","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Knock Out that Refinery (GDI 2).","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Knock Out that Refinery (GDI 2)."
"STRINGS.#0.TEXT_SFX_TDR_SFX_EVA14","Installation, not completed.","Installation, not completed."
