ID,9,18
STRINGS.#0.TEXT_CREDITS,Credits,크레딧
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_HEAVY_TANK,Captured Soviet Vehicle - Heavy Tank,점령 된 소련 전차-중전차
STRINGS.#0.TEXT_WORKSHOP_MAPS,User Maps,사용자 맵
STRINGS.#0.TEXT_SFX_RAR_SFX_ONHOLD1,On hold.,보류 중입니다.
STRINGS.#0.TEXT_CINE_SOVIET14_LINE18,[SOUNDS OF A STRUGGLE],[싸움의 소리]
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_1001_LOCK,COMPLETE Bad Neighborhood,나쁜 이웃을 완료하십시오
STRINGS.#0.TEXT_GAME_SETTINGS_KEYBOARD_SCROLL_SPEED,KEYBOARD SCROLL SPEED,키보드 스크롤 속도
STRINGS.#0.TEXT_NAME_MP_45_UNITED_STATES,United States,미국
STRINGS.#0.TEXT_NOD_STEAL_THE_DETONATOR_EAST,Extract the Detonator (Nigeria),기폭 장치 추출 (나이지리아)
STRINGS.#0.TEXT_NAME_MP_H9_HABITAT,Habitat,서식지
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_148,Signal for reinforcements!,증원 신호!
STRINGS.#0.TEXT_CINE_GDI_5B_LINE14,[GDI FUNDING DISCONTINUED],[GDI 자금 지원 중단됨]
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_66_TITLE,BILL: PORTRAIT OF A COSTUMED SOLDIER,빌 : 의상을 입은 군인의 초상화
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPEED_4,Normal,표준
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_130_INFO,"Jim Vessella, Producer of the C&amp;&amp;C Remaster, discovering the Westwood Studios media archive in a storage closet at Electronic Arts Los Angeles on January 3, 2019. Previously thought destroyed, this archive provided all the B-roll seen here in the Bonus Gallery of the Remaster.",C &amp; &amp; C Remaster의 프로듀서 인 Jim Vessella는 2019 년 1 월 3 일 Electronic Arts Los Angeles의 보관함에서 Westwood Studios 미디어 아카이브를 발견했습니다. 이전에 파괴되었다고 생각했던이 아카이브는 리마스터의 보너스 갤러리.
STRINGS.#0.TEXT_TUTORIAL_HEADING_CAMERA,CAMERA CONTROL,카메라 제어
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_132_LOCK,COMPLETE FRANCE Don&apos;t Drink the Water,COMPLETE FRANCE 물을 마시지 마십시오
STRINGS.#0.TEXT_SFX_TDC_SFX_EVA11,Could not locate the installation files. Please insert CD-ROM disk.,설치 파일을 찾을 수 없습니다. CD-ROM 디스크를 넣으십시오.
STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS05_KEYS,"Shift + Left-Click, Shift + Left-Click and Drag","Shift + 왼쪽 클릭, Shift + 왼쪽 클릭 및 끌기"
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_816_TITLE,INTO THE FRAY ONCE AGAIN...,다시 한 번 싸움에 ...
STRINGS.#0.TEXT_AI_PERSONALITY_AI_1,DEFENSIVE,방어
STRINGS.#0.TEXT_TOOLTIP_BUILD_OPTIONS_TOGGLE_SHARED,"Toggle faction build options, when available",사용 가능한 경우 진영 빌드 옵션 전환
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_ENGINEER,Soviet Infantry - Engineer,소련 보병-엔지니어
STRINGS.#0.TEXT_SUBSCRIBING_STEAM_UGC,Subscribing to user-generated content...,사용자 제작 콘텐츠 구독 중 ...
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_30_INFO,Frank Klepacki hams it up.,Frank Klepacki는 그것을 망칩니다.
STRINGS.#0.TEXT_COMBAT_MUSIC_ACTIVE,Game Battle Music Enabled,게임 배틀 뮤직 활성화
STRINGS.#0.TEXT_TOOLTIP_PER_SECOND,/sec,/비서
STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_UNIT_PHASE_TRANSPORT,Allied Vehicle - Phase Transport,연합군 차량-단계 수송
STRINGS.#0.TEXT_PLAYERKILLED,ALLY FORCES KILLED:,아군 사살 :
STRINGS.#0.TEXT_SCORE_CASUALTIES_HEADER,CASUALTIES:,사상자 :
STRINGS.#0.TEXT_KEY_ENTER,Enter,시작하다
STRINGS.#0.TEXT_COMP_TAUNT_MSG12,From Computer: You&apos;re artificial intelligence!,컴퓨터에서 : 당신은 인공 지능입니다!
STRINGS.#0.TEXT_KEY_NUMPAD_9,Numpad 9,숫자 키패드 9
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_ADVANCED_POWER_PLANT,Soviet Structure - Advanced Power Plant,소련 구조-첨단 발전소
STRINGS.#0.TEXT_LOCAL_MOD_TOOLTIP,Local Folder Mod,로컬 폴더 모드
STRINGS.#0.TEXT_ENEMYSTRUCRAZED,ENEMY STRUCTURES RAZED:,적의 구조가 파괴됨 :
STRINGS.#0.TEXT_NAME_MP_60_MONKEY_IN_THE_MIDDLE,Monkey in the Middle,중간에 원숭이
STRINGS.#0.TEXT_ACHIEVEMENT_TIME_WILL_TELL_DESC,Rescue Einstein in Allies Mission 1,연합군 임무 1에서 아인슈타인 구출
STRINGS.#0.TEXT_SFX_TDC_SFX_GDICAPT1,GDI building captured.,GDI 건물이 캡처되었습니다.
STRINGS.#0.TEXT_CINE_INTRO1B_LINE19,[SILENCE],[침묵]
STRINGS.#0.TEXT_OBSERVE_MATCH_NAME,Match Name,이름 일치
STRINGS.#0.TEXT_UNIT_RA_MCV_DESC,Deploys into a Construction Yard,건설 야드에 배포
STRINGS.#0.TEXT_HOTKEY_WAITING_ASSIGNMENT,&lt;Select new hotkey&gt;,& lt; 새 단축키 선택 & gt;
STRINGS.#0.TEXT_NAME_MP_111_DOCKLANDS,Docklands,Docklands
STRINGS.#0.TEXT_ACHIEVEMENT_SHORT_FUSE_DESC,Collectively fire 100 super weapons across all sessions in Tiberian Dawn and Red Alert,Tiberian Dawn 및 Red Alert의 모든 세션에서 100 개의 슈퍼 무기를 모아 발사합니다.
STRINGS.#0.TEXT_COMMAND_GROUP_3_ADD_SELECT,Add Unit(s) to Control Group 3,제어 그룹 3에 장치 추가
STRINGS.#0.TEXT_RESOURCE_NODE_EFFICIENCY,##0/s,## 0 / 초
STRINGS.#0.TEXT_AMBIENT_MUSIC_GAP_DELAY_SECONDS_LABEL,Delay Between Tracks,트랙 간 지연
STRINGS.#0.TEXT_SFX_TDC_SFX_EVA15,Install complete.,설치 완료.
STRINGS.#0.TEXT_UNIT_RA_GNRL_DESC,Strong vs. Everything,강함 vs. 모든 것
STRINGS.#0.TEXT_NAME_MP_1_COASTAL_INFLUENCE,Coastal Influence,해안 영향
STRINGS.#0.TEXT_SAVE_NOT_ALLOWED,Save games not allowed for User Maps,사용자지도에 허용되지 않는 게임 저장
STRINGS.#0.TEXT_SFX_RAC_SFX_AFALLEN1,Allied forces have fallen.,연합군이 무너졌습니다.
STRINGS.#0.TEXT_NAME_MP_61_KING_OF_THE_MOUNTAIN,King of the Mountain,산의 왕
STRINGS.#0.TEXT_ACHIEVEMENT_RED_ALERT_HISTORIAN_DESC,Unlock all Bonus Gallery content in Red Alert,Red Alert에서 모든 보너스 갤러리 콘텐츠 잠금 해제
STRINGS.#0.TEXT_OBSERVER_MODE_OBSERVE,Observe,관찰
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_128_LOCK,COMPLETE POLAND Time Flies,완전한 폴란드 시간 파리
STRINGS.#0.TEXT_NAME_MP_119_ALL_THAT_GLITTERS,All That Glitters...,반짝이는 모든 것 ...
STRINGS.#0.TEXT_GOTO_ENCYCLOPEDIA,GO TO ENCYCLOPEDIA,ENCYCLOPEDIA로 이동
STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_SLOW_SPEED,Check to force units will always move at the speed of the slowest unit in the group when given a group move order,그룹 이동 명령이 주어지면 유닛이 항상 그룹에서 가장 느린 유닛의 속도로 이동하도록 강제합니다.
STRINGS.#0.TEXT_MULTIPLAYER_AI_NORMAL,AI: MEDIUM,AI : 중간
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_118_TITLE,RED ALERT BACKGROUND ART 7/11,빨간색 경고 배경 기술 7/11
STRINGS.#0.TEXT_SFX_RAC_SFX_NODEPLY1,Cannot deploy here.,여기에 배포 할 수 없습니다.
STRINGS.#0.TEXT_HARDWARE_MOUSE,Performance Mouse Pointer (GPU),고성능 마우스 포인터 (GPU)
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN11A,Naval Supremacy (North),해군 패권 (북부)
STRINGS.#0.TEXT_NAME_MP_L6_KING_OF_THE_HILLS_EXTREME,King of The Hills Extreme (Mega),킹 오브 더 힐스 익스트림 (메가)
STRINGS.#0.TEXT_WORKSHOP_SUBSCRIBE_MOD,Subscribe,구독
STRINGS.#0.TEXT_NOTIFICATION_LEVEL_VERBOSE,VERBOSE,말 수가 많은
STRINGS.#0.TEXT_UNIT_PRODUCTION_READY,Ready!,준비된!
STRINGS.#0.TEXT_STRUCTURE_RA_SPEF,Sub Pen,서브 펜
STRINGS.#0.TEXT_STATS,STATS,통계
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_SPEED_0,Slowest,가장 느림
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_DEMOLITION_TRUCK,Soviet Vehicle - Demolition Truck,소련 차량-철거 트럭
STRINGS.#0.TEXT_SFX_TDR_SFX_BASEATK1,Our base is under attack.,우리 기지가 공격을 받고 있습니다.
STRINGS.#0.TEXT_JURASSIC_1_DESC,"There have been some reports of strange animals in this area. Take your units to investigate, and report back your findings.",이 지역에서 이상한 동물에 대한보고가있었습니다. 조사를 위해 유닛을 가져 가서 결과를보고하십시오.
STRINGS.#0.TEXT_MUSIC_TDC_MUS_IRON_FIST,Iron Fist (Classic),철권 (클래식)
STRINGS.#0.TEXT_CAMPAIGN,Campaign,운동
STRINGS.#0.TEXT_HOTKEYS,HOTKEYS,단축키
STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_BUILD_STRUCTURE_HELIPAD,Captured Nod Structure - Helipad,캡처 된 Nod 구조-헬기 착륙장
STRINGS.#0.TEXT_CINE_GDI_5B_LINE10,[FAILED],[실패한]
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_111,Reinforcements.,증원.
STRINGS.#0.TEXT_SFX_RAC_SFX_NOFIND2,Could not locate the sound &amp; speech files. Please insert the CD-ROM disk.,소리를 찾을 수 없습니다. &amp; 음성 파일. CD-ROM 디스크를 넣으십시오.
STRINGS.#0.TEXT_SFX_RAR_SFX_OBJNMET1,Objective not met.,목표가 충족되지 않았습니다.
STRINGS.#0.TEXT_LEADERBOARD_SEASON_S10,Season 10,시즌 10
STRINGS.#0.TEXT_NAME_MP_G0_PUDDLES,Puddles,웅덩이
STRINGS.#0.TEXT_MUSIC_RAR_MUS_INTRO_MENU,Intro Menu (Remastered),인트로 메뉴 (리마스터)
STRINGS.#0.TEXT_SFX_RAC_SFX_MTIMEIN1,Mission timer initialized.,미션 타이머가 초기화되었습니다.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_817_LOCK,COMPLETE GDI &apos;97 Special Ops 03,GDI '97 Special Ops 03 완료
STRINGS.#0.TEXT_STEAM_SLOT_LIMIT_SAVE,(##0 / ##1) SAVE SLOTS USED,(## 0 / ## 1) 사용 된 슬롯 저장
STRINGS.#0.TEXT_SFX_RAC_SFX_NAVYLST1,Naval unit lost.,해군 유닛이졌습니다.
STRINGS.#0.TEXT_NAME_MP_80_STRAIGHTER_AND_NARROWER,Straighter &amp;&amp; Narrower,똑바로 &amp; &amp; 더 좁게
STRINGS.#0.TEXT_NAME_AI_COMBAT_BLANK,TEST AI COMBAT,AI 전투 테스트
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_48_LOCK,COMPLETE Ezekiel&apos;s Wheel,에스겔의 바퀴 완성
STRINGS.#0.TEXT_AI_PERSONALITY_AI_2_DESCRIPTION,Favors offensive containment,공격적 격리를 선호 함
STRINGS.#0.TEXT_TYPE,TYPE,유형
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_7,Build your base,기지 구축
STRINGS.#0.TEXT_WORKSHOP_4V4,4 v 4,4 대 4
STRINGS.#0.TEXT_SFX_HDA_VOICE_SELECT_1,Voice Pack selected,음성 팩 선택
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_SOVIET_BUILD_UNIT_GRENADIER,Captured Soviet Infantry - Grenadier,점령 된 소련 보병-척탄병
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TIBERIUM_REGROWS,Tiberium Regrows,타이베리움 재성장
STRINGS.#0.TEXT_MUSIC_RAC_MUS_SMASH,Smash (Classic),스매시 (클래식)
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_SHROUD_REGROWS,Shroud will regrow in areas where the player has no units.,슈라우드는 플레이어가 유닛이없는 지역에서 다시 자랍니다.
STRINGS.#0.TEXT_MUSIC_TDR_MUS_ON_THE_PROWL,On The Prowl (Remastered),배회에서 (Remastered)
STRINGS.#0.TEXT_NAME_MP_D6_HASTINGS,Hastings,헤이스팅스
STRINGS.#0.TEXT_CINE_GDI_5B_LINE6,[FAILED],[실패한]
STRINGS.#0.TEXT_CINE_EXECUTE_LINE2,[GUNSHOTS],[총샷]
STRINGS.#0.TEXT_COMMAND_GROUP_7_ADD_SELECT,Add Unit(s) to Control Group 7,제어 그룹 7에 장치 추가
STRINGS.#0.TEXT_TOOLTIP_STRUCTURE_BUILD_TIME,Build Time:,빌드 시간 :
STRINGS.#0.TEXT_MINIMIZE_HINTS,MINIMIZE TUTORIALS,튜토리얼 최소화
STRINGS.#0.TEXT_NAME_MP_1_GREEN_ACRES,Green Acres,녹색 에이커
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_815_INFO,"Richard Smith as Dr. Mobius, in what would eventually become the iconic still-frame of Dr. Mobius used for both in-game visuals and media releases. The spelling of said character can be seen as both &quot;Mobius&quot; and &quot;Moebius&quot; in the classic game, but was later reinforced as Mobius in future C&amp;&amp;C games. In honor or the Tiberium scientist and the mobius strip, &quot;Mobius&quot; became the internal codename of the Remaster project during development.","Richard Smith는 Dr. Mobius로, 결국 게임 내 비주얼과 미디어 릴리스 모두에 사용되는 Dr. Mobius의 상징적 인 스틸 프레임이 될 것입니다. 상기 문자의 철자는 ""Mobius""로 볼 수있다. 및 & quot; 뫼비우스 & quot; 클래식 게임에서는 나중에 C &amp; &amp; C 게임에서 Mobius로 강화되었습니다. 명예 또는 Tiberium 과학자와 뫼비우스 스트립, & quot; Mobius & quot; 개발 과정에서 Remaster 프로젝트의 내부 코드 명이되었습니다."
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN4A,Behind the Lines (North),라인 뒤 (북쪽)
STRINGS.#0.TEXT_TOOLTIP_UNREVEALED_TERRAIN,UNREVEALED TERRAIN,미개척 지형
STRINGS.#0.TEXT_COMMAND_CAMERA_HOME,Reset Camera,카메라 재설정
STRINGS.#0.TEXT_ENABLE_PRODUCTION_QUEUE_DESCRIPTION,Enables the production queue for units in the sidebar,사이드 바의 단위에 대한 생산 대기열을 활성화합니다.
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_13,Destroy all bridges,모든 다리를 파괴하십시오
STRINGS.#0.TEXT_TOOLTIP_KEYBOARD_ACCEPT,Click to accept these keyboard bindings changes,이러한 키보드 바인딩 변경 사항을 적용하려면 클릭하십시오.
STRINGS.#0.TEXT_MUSIC_RAR_MUS_WASTELAND,Wasteland (Remastered),황무지 (Remastered)
STRINGS.#0.TEXT_NOD_CRADLE_OF_MY_TEMPLE_SOUTHEAST,Cradle of My Temple (South Africa South),나의 성전 요람 (남아프리카 공화국)
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_105,Reinforcements arriving to the northeast,북동쪽에 도착하는 지원군
STRINGS.#0.TEXT_NOD_MAO_CIVIL_WAR,False Flag Operation,거짓 플래그 작업
STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_UNIT_FIELD_MECHANIC,Allied Infantry - Field Mechanic,연합군 보병-야전 정비사
STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_OBJECT_NAME_HEADER,CUSTOM UNIT NAME,사용자 지정 단위 이름
STRINGS.#0.TEXT_PSX_GDI_60_EAST,GDI &apos;97 Special Ops 01,GDI '97 특수 작전 01
STRINGS.#0.TEXT_NAME_MP_96_TIBERIUM_GARDEN,Tiberium Garden,타이베리움 정원
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_33_TITLE,END OF THE CHARISMATIC NOD LEADER,카리스마 넘치는 고개를 끄덕이는 지도자의 끝
STRINGS.#0.TEXT_TTS_FACTION_NAME_2,Nod,목례
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN31,AUSTRIA: Proving Grounds,오스트리아 : 시험장
STRINGS.#0.TEXT_CNC_SIZE_48X48,48 x 48,48x48
STRINGS.#0.TEXT_CINE_TIBERFX_LINE1,[FLAME THROWER BURSTS],[불꽃 방사기 폭발]
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_18_INFO,"Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Orcastration (GDI 10).",Eric Martin 장군은 GDI Mission Orcastration (GDI 10)을 위해 그린 스크린 촬영을 수행합니다.
STRINGS.#0.TEXT_OBJECTIVE_REWARD,Reward:,보상:
STRINGS.#0.TEXT_COVERT_GDI_CAMPAIGN_6,Twist of Fate,운명의 왜곡
STRINGS.#0.TEXT_VOLUME_SFX_AMBIENT,Ambient SFX Volume (Remastered),주변 SFX 볼륨 (Remastered)
STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_19,Defeat all GDI forces.,모든 GDI 세력을 격파하십시오.
STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_AUTO_REVERSE,Check to allow units to auto-reverse if a normal move order is given directly behind the unit,유닛 바로 뒤에 정상적인 이동 명령이있는 경우 유닛이 자동으로 반전되도록하려면 선택합니다.
STRINGS.#0.TEXT_KEYBOARD_CONFIG_COMMAND,Command,명령
STRINGS.#0.TEXT_SFX_RAC_SFX_CNTLDED1,Control center deactivated.,제어 센터가 비활성화되었습니다.
STRINGS.#0.TEXT_SCORE_NAMED_PLAYER_WIN,##0 Wins!,## 0 승리!
STRINGS.#0.TEXT_AI_DIFFICULTY_SETTING_NORMAL,Normal,표준
STRINGS.#0.TEXT_DESCRIPTION,Description,기술
STRINGS.#0.TEXT_GAMETYPE_CF,Capture The Flag,깃발 잡기
STRINGS.#0.TEXT_NAME_MP_M9_WATER_WERKS,Water Werks (Mega),Water Werks (메가)
STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_SUPPORT_BUTTON,SUPPORT,지원하다
STRINGS.#0.TEXT_SFX_TDR_SFX_EVA5,"This program will delete previous files, and copy the selected files to the following directory.",이 프로그램은 이전 파일을 삭제하고 선택한 파일을 다음 디렉토리에 복사합니다.
STRINGS.#0.TEXT_GDI_FISH_IN_A_BARREL,Fish in a Barrel,배럴에있는 물고기
STRINGS.#0.TEXT_PAUSED,Paused,일시 중지됨
STRINGS.#0.TEXT_COMMAND_TD_CAPTURED_NOD_BUILD_UNIT_SSM_LAUNCHER,Captured Nod Vehicle - SSM Launcher,캡처 된 Nod 차량-SSM 실행기
STRINGS.#0.TEXT_TOOLTIP_MISSING_REQUIREMENTS,STILL NEEDED,여전히 필요
STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_FLOATY_TEXT,Show Floaty Text,부동 텍스트 표시
STRINGS.#0.TEXT_NAME_MP_110_PIPS_ICE_TEA,Pip&apos;s Ice Tea,핍의 아이스 티
STRINGS.#0.TEXT_MUSIC_RAR_MUS_VECTOR,Vector (Remastered),벡터 (리마스터)
STRINGS.#0.TEXT_RICH_PRESENCE_PLAYING_CAMPAIGN,Playing a campaign map,캠페인 맵 재생
STRINGS.#0.TEXT_SFX_RAC_SFX_TIMERNO1,Timer stopped.,타이머가 중지되었습니다.
STRINGS.#0.TEXT_NAME_MP_65_MARSHLAND,Marshland,소택지
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_205,Find and evacuate Dr. Demitri.,데미 트리 박사를 찾아서 대피 시키십시오.
STRINGS.#0.TEXT_PASSWORD_REQUIRED,Please enter the password for this match,이 일치에 대한 암호를 입력하십시오
STRINGS.#0.TEXT_SCORE_RESOURCES_GATHERED,Resources Gathered,수집 된 자원
STRINGS.#0.TEXT_GDI_INFILTRATE_NOD_BASE_DESC,"Use a GDI Commando to infiltrate the Nod base. **** ** destroy the ******** so that the base is incapacitated. Get in, hit it, and get the **** out.","GDI 코만도를 사용하여 Nod 기지에 침투하십시오. **** ** 기지가 무력화되도록 ********를 파괴하세요. 들어 와서 치고, 꺼져라."
STRINGS.#0.TEXT_SFX_TDC_SFX_DEPLOY1,Cannot deploy here.,여기에 배포 할 수 없습니다.
STRINGS.#0.TEXT_SFX_TDC_SFX_UNITREDY,Unit ready.,장치 준비.
STRINGS.#0.TEXT_NAME_MP_44_UNITED_KINGDOM,United Kingdom,영국
STRINGS.#0.TEXT_STRUCTURES_BUILT,STRUCTURES BUILT,건축 된 구조
STRINGS.#0.TEXT_REMOVE_ALL_SONGS,Remove All,모두 제거
STRINGS.#0.TEXT_ADDITIONAL_STARTING_RESOURCE_FORMAT,+##0,+ ## 0
STRINGS.#0.TEXT_UNIT_TITLE_CIV3,Shelly,셸리
STRINGS.#0.TEXT_SFX_RAC_SFX_NEWOPT1,New construction options.,새로운 건설 옵션.
STRINGS.#0.TEXT_MANUAL_HOTKEY_FORMAT,[##0],[## 0]
STRINGS.#0.TEXT_OPTION_ALWAYS_OFF,ALWAYS OFF,항상 꺼짐
STRINGS.#0.TEXT_CINE_GDI_FINB_LINE16,[ENERGY HUM],[에너지 험]
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_38_TITLE,YOU HAVE CAUGHT KANE&apos;S EYE...,케인의 눈을 가졌습니다 ...
STRINGS.#0.TEXT_TOOLTIP_SOUND_EFFECTS_VOLUME,Adjusts the sound effects volume,음향 효과 볼륨을 조정합니다
STRINGS.#0.TEXT_SFX_RAR_SFX_ATLNCH1,Atom bomb launch detected.,원자 폭탄 발사가 감지되었습니다.
STRINGS.#0.TEXT_PLUS,+,+
STRINGS.#0.TEXT_MAP_SELECT_OFFICIAL_MAPS_HEADER,Official Maps,공식지도
STRINGS.#0.TEXT_SFX_TDC_SFX_GSTRUC1,GDI structure destroyed.,GDI 구조가 파괴되었습니다.
STRINGS.#0.TEXT_KEYBOARD_CONFIG_KEY_SECONDARY,Secondary Key,보조 키
STRINGS.#0.TEXT_INTRO_AND_SNEAK_PEEK,INTRO &amp;&amp; SNEAK PEEK,소개 &amp; &amp; 몰래 엿보기
STRINGS.#0.TEXT_SFX_RAC_SFX_SOVREIN1,Soviet reinforcements have arrived.,소련 지원군이 도착했습니다.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_812_INFO,"Eric Gooch as Seth, performing green-screen takes for Nod Mission Grounded (Nod 5 A).",Nod Mission Grounded (Nod 5 A)를 위해 그린 스크린을 수행하는 Seth 역의 Eric Gooch.
STRINGS.#0.TEXT_OPTIONS_GENERAL_TOOLTIP_RESOURCE_CAPACITY_ALWAYS,Shows resource capacity on objects at all times.,항상 개체에 대한 리소스 용량을 표시합니다.
STRINGS.#0.TEXT_GAME_COMMAND_BUILD_SLOT00,Build Menu Button 1 (Unit),빌드 메뉴 버튼 1 (단위)
STRINGS.#0.TEXT_CINE_NOD_END1_LINE25,[♪♪♪],[♪♪♪]
STRINGS.#0.TEXT_COMMAND_TD_GDI_BUILD_UNIT_MEDIUM_TANK,GDI Vehicle - Medium Tank,GDI 차량-중형 전차
STRINGS.#0.TEXT_MUSIC_RAC_MUS_ARAZOID,Arazoid (Classic),아라 조이드 (클래식)
STRINGS.#0.TEXT_PLAYOUTRO,PLAY OUTRO,아웃트로 플레이
STRINGS.#0.TEXT_SFX_RAC_SFX_MISNWON1,Mission accomplished.,임무 완수.
STRINGS.#0.TEXT_ENEMY_UNIT_SELECTION,ENABLE ENEMY UNIT SELECTION,적 유닛 선택 활성화
STRINGS.#0.TEXT_GAME_SETTINGS_ENABLE_PROFANITY_FILTER,Apply Profanity Filter To Chat Text,채팅 텍스트에 욕설 필터 적용
STRINGS.#0.TEXT_SFX_RAR_SFX_FLAREW1,Signal flare detected from the west.,서쪽에서 신호탄이 감지되었습니다.
STRINGS.#0.TEXT_FACTION_GROUP_NAME_ALLIED_CAPS,ALLIES,동맹
STRINGS.#0.TEXT_BONUS_CONTENT_SORT_BY_BONUS,Sort By Bonus,보너스로 정렬
STRINGS.#0.TEXT_ENVIRONMENT_DETAIL,Environment Detail,환경 세부 정보
STRINGS.#0.TEXT_UI_META_OVERVIEW_SAVE_OVERWRITE_POPUP,Proceeding with this save will overwrite an existing faction. Are you sure you wish to save?,이 저장을 진행하면 기존 진영을 덮어 씁니다. 저장 하시겠습니까?
STRINGS.#0.TEXT_COMMAND_CNC_SEND_ALL_PRESET_MESSAGE_1,"Send All Chat: &quot;Good Luck, Have Fun!&quot;",모든 채팅 보내기 : & quot; 행운을 빌어 요! & quot;
STRINGS.#0.TEXT_UNIT_DESC_GDI_TRANSPORT,Carries Infantry,보병 운반
STRINGS.#0.TEXT_SFX_TDR_SFX_EVA10,"For last minute changes and notes, please examine the readme file.",마지막 변경 사항 및 참고 사항은 readme 파일을 참조하십시오.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_78_INFO,Joe Kucan eating pizza at the office holiday party.,사무실 휴일 파티에서 피자를 먹고있는 Joe Kucan.
STRINGS.#0.TEXT_NAME_MP_7_DESERT_MADNESS,Desert Madness,사막의 광기
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_TANYA,Soviet Infantry - Tanya Adams,소련 보병-타냐 아담스
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_158,programmed. Destroy him and all Allies!,프로그래밍. 그와 모든 동맹국을 파괴하십시오!
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_54_TITLE,BLAST THAT LEVELED THE LANDMARK,랜드 마크를 높이는 폭발
STRINGS.#0.TEXT_MUSIC_RAR_MUS_CRUSH,Crush (Remastered),크러시 (리마스터)
STRINGS.#0.TEXT_NOTIFICATION_UNIT_DESTROYED,UNIT DESTROYED,유닛이 파괴됨
STRINGS.#0.TEXT_STRUCTURE_CIVILIAN_TITLE,Civilian Building,민간 건물
STRINGS.#0.TEXT_UNLOCKED,Unlocked,잠금 해제
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_5_INFO,"Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Knock Out that Refinery (GDI 2).",Eric Martin 장군은 GDI Mission Knock Out that Refinery (GDI 2)에서 그린 스크린 촬영을 수행합니다.
STRINGS.#0.TEXT_SFX_TDR_SFX_EVA14,"Installation, not completed.",설치가 완료되지 않았습니다.
